NodeLabel	Cluster	Type	AncLabel	Tree	UStage
A20.HMF10|Node1658/91.5/99	27	LUG	A20.HMF10|Node1658/91.5/99	A20.HMF10	 96-106|periderm
A20.HMF10|Node1668/18.9/61	21	LUG	A20.HMF10|Node1668/18.9/61	A20.HMF10	 48-58|pharyngeal arch
A20.HMF10|Node1669/75.5/72	21	Legacy	A20.HMF10|Node1668/18.9/61	A20.HMF10	 48-58|pharyngeal arch
A20.HMF10|Node1670/89.1/100	21	LUG	A20.HMF10|Node1670/89.1/100	A20.HMF10	 48-58|pharyngeal arch
A20.HMF10|Node1671/92.1/100	10	LUG	A20.HMF10|Node1671/92.1/100	A20.HMF10	 72-82|olfactory receptor neurons
A20.HMF10|Node1676/69.4/98	30	LUG	A20.HMF10|Node1676/69.4/98	A20.HMF10	108-118|optic tectum
A20.HMF10|Node1685/80.6/45	21	LUG	A20.HMF10|Node1685/80.6/45	A20.HMF10	 60-70|progenitors
A20.HMF10|Node1686/80.4/75	21	Legacy	A20.HMF10|Node1685/80.6/45	A20.HMF10	 60-70|progenitors
A20.HMF10|Node1705/0/67	19	LUG	A20.HMF10|Node1705/0/67	A20.HMF10	 84-94|neurons
A20.HMF10|Node1695/75.1/57	21	Legacy	A20.HMF10|Node1685/80.6/45	A20.HMF10	 60-70|progenitors
A20.HMF10|Node1701/72.6/93	2	LUG	A20.HMF10|Node1701/72.6/93	A20.HMF10	 24-34|epidermis
A20.HMF10|Node1698/47.3/69	21	LUG	A20.HMF10|Node1698/47.3/69	A20.HMF10	 60-70|progenitors
A20.HMF10|Node1689/85.2/49	21	LUG	A20.HMF10|Node1689/85.2/49	A20.HMF10	 60-70|progenitors
A20.HMF10|Node1691/51.9/52	21	Legacy	A20.HMF10|Node1689/85.2/49	A20.HMF10	 60-70|progenitors
A20.HMF10|Node1693/90.3/97	21	Legacy	A20.HMF10|Node1685/80.6/45	A20.HMF10	 60-70|progenitors
A20.HMF10|Node1706/77.5/98	25	LUG	A20.HMF10|Node1706/77.5/98	A20.HMF10	 60-70|progenitors
A20.HMF10|Node1614/75.8/90	23	LUG	A20.HMF10|Node1614/75.8/90	A20.HMF10	 48-58|photoreceptors
A20.HMF10|Node1579/77.3/98	1	LUG	A20.HMF10|Node1579/77.3/98	A20.HMF10	 36-46|progenitors
A20.HMF10|Node1581/85.9/71	33	LUG	A20.HMF10|Node1581/85.9/71	A20.HMF10	120|erythrocytes
A20.HMF10|Node1583/93.7/100	33	LUG	A20.HMF10|Node1583/93.7/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node1584/76.5/100	33	LUG	A20.HMF10|Node1584/76.5/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node1585/77.9/100	33	LUG	A20.HMF10|Node1585/77.9/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node1569/80.4/84	27	LUG	A20.HMF10|Node1569/80.4/84	A20.HMF10	 96-106|periderm
A20.HMF10|Node1444/32.1/95	19	LUG	A20.HMF10|Node1444/32.1/95	A20.HMF10	 96-106|neurons
A20.HMF10|Node1445/95/100	15	LUG	A20.HMF10|Node1445/95/100	A20.HMF10	 84-94|neurons
A20.HMF10|Node1446/82.9/100	15	LUG	A20.HMF10|Node1446/82.9/100	A20.HMF10	 84-94|neurons
A20.HMF10|Node1449/79.2/100	33	LUG	A20.HMF10|Node1449/79.2/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node1451/89.1/97	30	LUG	A20.HMF10|Node1451/89.1/97	A20.HMF10	120|neurons
A20.HMF10|Node1454/0/86	30	LUG	A20.HMF10|Node1454/0/86	A20.HMF10	120|neurons
A20.HMF10|Node1427/0/39	25	LUG	A20.HMF10|Node1427/0/39	A20.HMF10	108-118|epidermis
A20.HMF10|Node1428/84.5/99	25	Legacy	A20.HMF10|Node1427/0/39	A20.HMF10	108-118|epidermis
A20.HMF10|Node1435/74.3/100	25	LUG	A20.HMF10|Node1435/74.3/100	A20.HMF10	108-118|epidermis
A20.HMF10|Node1528/92.3/99	18	LUG	A20.HMF10|Node1528/92.3/99	A20.HMF10	 48-58|erythrocytes
A20.HMF10|Node1530/98.7/99	18	LUG	A20.HMF10|Node1530/98.7/99	A20.HMF10	 48-58|erythrocytes
A20.HMF10|Node1536/76.7/100	18	Legacy	A20.HMF10|Node1530/98.7/99	A20.HMF10	 48-58|erythrocytes
A20.HMF10|Node1538/19.1/88	12	LUG	A20.HMF10|Node1538/19.1/88	A20.HMF10	 24-34|progenitors
A20.HMF10|Node1506/95.8/100	28	LUG	A20.HMF10|Node1506/95.8/100	A20.HMF10	 84-94|periderm
A20.HMF10|Node1507/84.9/77	28	LUG	A20.HMF10|Node1507/84.9/77	A20.HMF10	108-118|periderm
A20.HMF10|Node1509/0/96	28	LUG	A20.HMF10|Node1509/0/96	A20.HMF10	108-118|periderm
A20.HMF10|Node1492/77.9/99	3	LUG	A20.HMF10|Node1492/77.9/99	A20.HMF10	 36-46|vasculature
A20.HMF10|Node1493/97.2/100	4	LUG	A20.HMF10|Node1493/97.2/100	A20.HMF10	120|hematopoietic stem cell
A20.HMF10|Node1497/98.7/100	13	LUG	A20.HMF10|Node1497/98.7/100	A20.HMF10	120|mesenchyme
A20.HMF10|Node1473/78.4/100	1	LUG	A20.HMF10|Node1473/78.4/100	A20.HMF10	 60-70|spinal cord
A20.HMF10|Node1476/89/100	33	LUG	A20.HMF10|Node1476/89/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node1477/72.3/100	33	LUG	A20.HMF10|Node1477/72.3/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node1478/75.1/100	33	LUG	A20.HMF10|Node1478/75.1/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node1480/97.2/100	16	LUG	A20.HMF10|Node1480/97.2/100	A20.HMF10	 60-70|proximal convoluted tubule
A20.HMF10|Node1482/0/100	16	LUG	A20.HMF10|Node1482/0/100	A20.HMF10	 84-94|intestine
A20.HMF10|Node1499/80.7/69	23	LUG	A20.HMF10|Node1499/80.7/69	A20.HMF10	 48-58|photoreceptors
A20.HMF10|Node1602/75.1/86	16	LUG	A20.HMF10|Node1602/75.1/86	A20.HMF10	120|proximal convoluted tubule
A20.HMF10|Node1603/78.2/100	16	LUG	A20.HMF10|Node1603/78.2/100	A20.HMF10	120|proximal convoluted tubule
A20.HMF10|Node1596/96.1/99	5	LUG	A20.HMF10|Node1596/96.1/99	A20.HMF10	108-118|liver
A20.HMF10|Node1600/86.4/100	27	LUG	A20.HMF10|Node1600/86.4/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node1606/73.1/99	11	LUG	A20.HMF10|Node1606/73.1/99	A20.HMF10	 48-58|hindbrain
A20.HMF10|Node1609/0/85	11	LUG	A20.HMF10|Node1609/0/85	A20.HMF10	 84-94|xanthophores
A20.HMF10|Node959/91.3/100	28	LUG	A20.HMF10|Node959/91.3/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node963/93.7/99	28	Legacy	A20.HMF10|Node959/91.3/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node968/0/41	27	LUG	A20.HMF10|Node968/0/41	A20.HMF10	 84-94|periderm
A20.HMF10|Node972/86.3/100	27	LUG	A20.HMF10|Node972/86.3/100	A20.HMF10	 84-94|periderm
A20.HMF10|Node976/0/51	12	LUG	A20.HMF10|Node976/0/51	A20.HMF10	 24-34|progenitors
A20.HMF10|Node977/62.2/85	12	LUG	A20.HMF10|Node977/62.2/85	A20.HMF10	 24-34|progenitors
A20.HMF10|Node978/90.6/100	12	Legacy	A20.HMF10|Node977/62.2/85	A20.HMF10	 24-34|progenitors
A20.HMF10|Node979/82.2/89	12	Legacy	A20.HMF10|Node977/62.2/85	A20.HMF10	 24-34|progenitors
A20.HMF10|Node980/89.5/100	21	LUG	A20.HMF10|Node980/89.5/100	A20.HMF10	 24-34|progenitors
A20.HMF10|Node981/94.9/57	3	LUG	A20.HMF10|Node981/94.9/57	A20.HMF10	 36-46|progenitors
A20.HMF10|Node997/77/83	11	LUG	A20.HMF10|Node997/77/83	A20.HMF10	108-118|retinal bipolar cells
A20.HMF10|Node998/83.2/100	11	LUG	A20.HMF10|Node998/83.2/100	A20.HMF10	108-118|retinal bipolar cells
A20.HMF10|Node995/96/100	6	LUG	A20.HMF10|Node995/96/100	A20.HMF10	108-118|stromal cells
A20.HMF10|Node1001/0/84	30	LUG	A20.HMF10|Node1001/0/84	A20.HMF10	108-118|cerebellum
A20.HMF10|Node1015/92.9/99	19	LUG	A20.HMF10|Node1015/92.9/99	A20.HMF10	 36-46|progenitors
A20.HMF10|Node1016/68.9/99	19	LUG	A20.HMF10|Node1016/68.9/99	A20.HMF10	 36-46|progenitors
A20.HMF10|Node1019/75.8/99	17	LUG	A20.HMF10|Node1019/75.8/99	A20.HMF10	120|ventral forebrain
A20.HMF10|Node1020/93/100	27	LUG	A20.HMF10|Node1020/93/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node914/83.6/85	27	LUG	A20.HMF10|Node914/83.6/85	A20.HMF10	108-118|periderm
A20.HMF10|Node915/91.9/87	27	LUG	A20.HMF10|Node915/91.9/87	A20.HMF10	108-118|periderm
A20.HMF10|Node922/77.3/82	21	LUG	A20.HMF10|Node922/77.3/82	A20.HMF10	 96-106|fin mesenchyme
A20.HMF10|Node925/0/45	6	LUG	A20.HMF10|Node925/0/45	A20.HMF10	120|stromal cells
A20.HMF10|Node928/98/100	11	LUG	A20.HMF10|Node928/98/100	A20.HMF10	 48-58|progenitors
A20.HMF10|Node931/91.9/100	16	LUG	A20.HMF10|Node931/91.9/100	A20.HMF10	108-118|endocrine pancreas
A20.HMF10|Node937/0/37	16	LUG	A20.HMF10|Node937/0/37	A20.HMF10	 84-94|intestine
A20.HMF10|Node941/96.4/100	2	LUG	A20.HMF10|Node941/96.4/100	A20.HMF10	 36-46|epidermis
A20.HMF10|Node901/86.3/37	15	LUG	A20.HMF10|Node901/86.3/37	A20.HMF10	 48-58|intestine
A20.HMF10|Node897/80.1/92	16	LUG	A20.HMF10|Node897/80.1/92	A20.HMF10	 84-94|intestine
A20.HMF10|Node821/91.7/99	1	LUG	A20.HMF10|Node821/91.7/99	A20.HMF10	 72-82|hindbrain
A20.HMF10|Node823/83.2/68	1	Legacy	A20.HMF10|Node821/91.7/99	A20.HMF10	 72-82|hindbrain
A20.HMF10|Node826/28.7/23	1	Legacy	A20.HMF10|Node821/91.7/99	A20.HMF10	 72-82|hindbrain
A20.HMF10|Node850/77.9/99	1	Legacy	A20.HMF10|Node821/91.7/99	A20.HMF10	 72-82|hindbrain
A20.HMF10|Node851/85.6/100	22	LUG	A20.HMF10|Node851/85.6/100	A20.HMF10	120|mesenchyme
A20.HMF10|Node828/85/99	1	LUG	A20.HMF10|Node828/85/99	A20.HMF10	 72-82|neurons
A20.HMF10|Node829/85.3/70	1	Legacy	A20.HMF10|Node821/91.7/99	A20.HMF10	 72-82|hindbrain
A20.HMF10|Node830/87.4/99	1	Legacy	A20.HMF10|Node821/91.7/99	A20.HMF10	 72-82|hindbrain
A20.HMF10|Node832/97.8/100	27	LUG	A20.HMF10|Node832/97.8/100	A20.HMF10	108-118|periderm
A20.HMF10|Node835/85.9/98	1	Legacy	A20.HMF10|Node821/91.7/99	A20.HMF10	 72-82|hindbrain
A20.HMF10|Node838/0/100	27	LUG	A20.HMF10|Node838/0/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node842/82.7/97	1	LUG	A20.HMF10|Node842/82.7/97	A20.HMF10	 60-70|motor neurons
A20.HMF10|Node846/79.8/95	33	LUG	A20.HMF10|Node846/79.8/95	A20.HMF10	120|erythrocytes
A20.HMF10|Node847/73.9/100	33	LUG	A20.HMF10|Node847/73.9/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node848/85.1/100	33	LUG	A20.HMF10|Node848/85.1/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node845/75.9/95	1	Legacy	A20.HMF10|Node842/82.7/97	A20.HMF10	 60-70|motor neurons
A20.HMF10|Node853/96.3/100	18	LUG	A20.HMF10|Node853/96.3/100	A20.HMF10	 60-70|spinal cord
A20.HMF10|Node854/43.3/95	18	LUG	A20.HMF10|Node854/43.3/95	A20.HMF10	 60-70|hematopoietic stem cell
A20.HMF10|Node874/1/91	11	LUG	A20.HMF10|Node874/1/91	A20.HMF10	 24-34|retinal pigmented epithelium
A20.HMF10|Node875/79.5/100	16	LUG	A20.HMF10|Node875/79.5/100	A20.HMF10	 84-94|intestine
A20.HMF10|Node857/89.2/99	18	LUG	A20.HMF10|Node857/89.2/99	A20.HMF10	 72-82|erythrocytes
A20.HMF10|Node865/0/12	18	LUG	A20.HMF10|Node865/0/12	A20.HMF10	 72-82|erythrocytes
A20.HMF10|Node877/77.9/99	33	LUG	A20.HMF10|Node877/77.9/99	A20.HMF10	 60-70|diencephalon
A20.HMF10|Node880/82.8/100	33	LUG	A20.HMF10|Node880/82.8/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node882/83.6/96	33	Legacy	A20.HMF10|Node880/82.8/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node884/76.8/96	18	LUG	A20.HMF10|Node884/76.8/96	A20.HMF10	 60-70|diencephalon
A20.HMF10|Node885/87.3/100	7	LUG	A20.HMF10|Node885/87.3/100	A20.HMF10	 36-46|progenitors
A20.HMF10|Node888/86.5/100	22	LUG	A20.HMF10|Node888/86.5/100	A20.HMF10	  3-4|gastrula
A20.HMF10|Node783/76.2/100	23	LUG	A20.HMF10|Node783/76.2/100	A20.HMF10	 48-58|pharyngeal arch
A20.HMF10|Node784/56.1/100	23	Legacy	A20.HMF10|Node783/76.2/100	A20.HMF10	 48-58|pharyngeal arch
A20.HMF10|Node785/92.4/100	25	LUG	A20.HMF10|Node785/92.4/100	A20.HMF10	 36-46|proximal convoluted tubule
A20.HMF10|Node786/94.1/100	25	Legacy	A20.HMF10|Node785/92.4/100	A20.HMF10	 36-46|proximal convoluted tubule
A20.HMF10|Node796/80/99	16	LUG	A20.HMF10|Node796/80/99	A20.HMF10	 84-94|intestine
A20.HMF10|Node815/76.3/100	24	LUG	A20.HMF10|Node815/76.3/100	A20.HMF10	108-118|neurons
A20.HMF10|Node809/96.5/100	20	LUG	A20.HMF10|Node809/96.5/100	A20.HMF10	108-118|neurons
A20.HMF10|Node542/0/57	11	LUG	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node610/0/36	11	LUG	A20.HMF10|Node610/0/36	A20.HMF10	 96-106|neurons
A20.HMF10|Node612/0/99	25	LUG	A20.HMF10|Node612/0/99	A20.HMF10	  7-9|ectoderm
A20.HMF10|Node546/84.3/93	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node604/0/19	25	LUG	A20.HMF10|Node604/0/19	A20.HMF10	 48-58|radial glia
A20.HMF10|Node551/87.2/99	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node568/79.1/96	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node569/80.9/86	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node572/79.9/99	15	LUG	A20.HMF10|Node572/79.9/99	A20.HMF10	 84-94|liver
A20.HMF10|Node581/78.4/97	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node582/76.3/99	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node583/79.8/85	28	LUG	A20.HMF10|Node583/79.8/85	A20.HMF10	 96-106|periderm
A20.HMF10|Node589/80.5/89	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node591/63.4/80	9	LUG	A20.HMF10|Node591/63.4/80	A20.HMF10	 60-70|photoreceptors
A20.HMF10|Node593/40.6/83	18	LUG	A20.HMF10|Node593/40.6/83	A20.HMF10	 60-70|photoreceptors
A20.HMF10|Node597/94.4/100	16	LUG	A20.HMF10|Node597/94.4/100	A20.HMF10	 84-94|intestine
A20.HMF10|Node553/83.5/93	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node561/71/98	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node555/78.9/97	9	LUG	A20.HMF10|Node555/78.9/97	A20.HMF10	120|photoreceptors
A20.HMF10|Node557/37.5/99	9	LUG	A20.HMF10|Node557/37.5/99	A20.HMF10	120|photoreceptors
A20.HMF10|Node558/87.6/96	30	LUG	A20.HMF10|Node558/87.6/96	A20.HMF10	 60-70|neurons
A20.HMF10|Node563/88.4/96	11	Legacy	A20.HMF10|Node542/0/57	A20.HMF10	 48-58|radial glia
A20.HMF10|Node564/72.3/100	11	LUG	A20.HMF10|Node564/72.3/100	A20.HMF10	 48-58|radial glia
A20.HMF10|Node567/96.6/100	6	LUG	A20.HMF10|Node567/96.6/100	A20.HMF10	 84-94|facial mesenchyme
A20.HMF10|Node599/84.3/95	25	LUG	A20.HMF10|Node599/84.3/95	A20.HMF10	 48-58|radial glia
A20.HMF10|Node370/88.7/98	28	LUG	A20.HMF10|Node370/88.7/98	A20.HMF10	108-118|periderm
A20.HMF10|Node371/85/100	28	LUG	A20.HMF10|Node371/85/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node442/96.5/100	6	LUG	A20.HMF10|Node442/96.5/100	A20.HMF10	 84-94|pharyngeal arch
A20.HMF10|Node383/0/31	22	LUG	A20.HMF10|Node383/0/31	A20.HMF10	 14-21|progenitors
A20.HMF10|Node430/0/70	12	LUG	A20.HMF10|Node430/0/70	A20.HMF10	 36-46|progenitors
A20.HMF10|Node432/91.2/100	12	LUG	A20.HMF10|Node432/91.2/100	A20.HMF10	 60-70|retinal ganglion cells
A20.HMF10|Node401/0/17	23	LUG	A20.HMF10|Node401/0/17	A20.HMF10	 14-21|progenitors
A20.HMF10|Node402/81.9/72	23	Legacy	A20.HMF10|Node401/0/17	A20.HMF10	 14-21|progenitors
A20.HMF10|Node404/75.1/100	11	LUG	A20.HMF10|Node404/75.1/100	A20.HMF10	108-118|exocrine pancreas
A20.HMF10|Node405/80.6/99	24	LUG	A20.HMF10|Node405/80.6/99	A20.HMF10	108-118|neurons
A20.HMF10|Node412/0/51	24	LUG	A20.HMF10|Node412/0/51	A20.HMF10	108-118|esophagus
A20.HMF10|Node414/0/7	24	LUG	A20.HMF10|Node414/0/7	A20.HMF10	108-118|taste epithelium
A20.HMF10|Node424/77.9/53	16	LUG	A20.HMF10|Node424/77.9/53	A20.HMF10	 84-94|intestine
A20.HMF10|Node447/85.5/95	23	LUG	A20.HMF10|Node447/85.5/95	A20.HMF10	 36-46|progenitors
A20.HMF10|Node464/80.6/89	23	Legacy	A20.HMF10|Node447/85.5/95	A20.HMF10	 36-46|progenitors
A20.HMF10|Node465/0/35	23	Legacy	A20.HMF10|Node447/85.5/95	A20.HMF10	 36-46|progenitors
A20.HMF10|Node466/85/100	23	LUG	A20.HMF10|Node466/85/100	A20.HMF10	 60-70|optic tectum
A20.HMF10|Node473/85/100	6	LUG	A20.HMF10|Node473/85/100	A20.HMF10	 60-70|satellite cells
A20.HMF10|Node468/85.6/100	33	LUG	A20.HMF10|Node468/85.6/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node479/84.8/100	23	Legacy	A20.HMF10|Node447/85.5/95	A20.HMF10	 36-46|progenitors
A20.HMF10|Node455/0/19	23	Legacy	A20.HMF10|Node447/85.5/95	A20.HMF10	 36-46|progenitors
A20.HMF10|Node456/78/100	27	LUG	A20.HMF10|Node456/78/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node451/0/25	6	LUG	A20.HMF10|Node451/0/25	A20.HMF10	 48-58|pharyngeal arch
A20.HMF10|Node482/86.6/88	21	LUG	A20.HMF10|Node482/86.6/88	A20.HMF10	 48-58|pharyngeal arch
A20.HMF10|Node505/95.8/100	22	LUG	A20.HMF10|Node505/95.8/100	A20.HMF10	 14-21|progenitors
A20.HMF10|Node534/94.8/100	9	LUG	A20.HMF10|Node534/94.8/100	A20.HMF10	 48-58|photoreceptors
A20.HMF10|Node535/79.4/100	9	LUG	A20.HMF10|Node535/79.4/100	A20.HMF10	 48-58|photoreceptors
A20.HMF10|Node537/81.1/100	9	Legacy	A20.HMF10|Node535/79.4/100	A20.HMF10	 48-58|photoreceptors
A20.HMF10|Node353/90.7/100	17	LUG	A20.HMF10|Node353/90.7/100	A20.HMF10	108-118|periderm
A20.HMF10|Node354/79.1/100	27	LUG	A20.HMF10|Node354/79.1/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node346/77.7/95	20	LUG	A20.HMF10|Node346/77.7/95	A20.HMF10	 48-58|pharyngeal arch
A20.HMF10|Node347/78.4/100	6	LUG	A20.HMF10|Node347/78.4/100	A20.HMF10	 48-58|pharyngeal arch
A20.HMF10|Node351/0/35	6	LUG	A20.HMF10|Node351/0/35	A20.HMF10	 24-34|pharyngeal arch
A20.HMF10|Node349/81.9/100	22	LUG	A20.HMF10|Node349/81.9/100	A20.HMF10	 14-21|progenitors
A20.HMF10|Node314/0/65	10	LUG	A20.HMF10|Node314/0/65	A20.HMF10	120|olfactory receptor neurons
A20.HMF10|Node316/0/97	9	LUG	A20.HMF10|Node316/0/97	A20.HMF10	 60-70|photoreceptors
A20.HMF10|Node301/87.7/100	19	LUG	A20.HMF10|Node301/87.7/100	A20.HMF10	 96-106|optic tectum
A20.HMF10|Node302/76.8/100	30	LUG	A20.HMF10|Node302/76.8/100	A20.HMF10	 72-82|diencephalon
A20.HMF10|Node308/86.1/100	9	LUG	A20.HMF10|Node308/86.1/100	A20.HMF10	120|photoreceptors
A20.HMF10|Node288/78.4/98	16	LUG	A20.HMF10|Node288/78.4/98	A20.HMF10	108-118|intestine
A20.HMF10|Node70/0/30	11	LUG	A20.HMF10|Node70/0/30	A20.HMF10	 36-46|progenitors
A20.HMF10|Node72/0/61	16	LUG	A20.HMF10|Node72/0/61	A20.HMF10	 60-70|intestine
A20.HMF10|Node74/83.4/95	11	Legacy	A20.HMF10|Node70/0/30	A20.HMF10	 36-46|progenitors
A20.HMF10|Node76/0/96	7	LUG	A20.HMF10|Node76/0/96	A20.HMF10	 84-94|hindbrain
A20.HMF10|Node95/57.6/93	7	LUG	A20.HMF10|Node95/57.6/93	A20.HMF10	 84-94|hindbrain
A20.HMF10|Node96/96.7/100	21	LUG	A20.HMF10|Node96/96.7/100	A20.HMF10	 24-34|progenitors
A20.HMF10|Node80/0/11	28	LUG	A20.HMF10|Node80/0/11	A20.HMF10	 96-106|periderm
A20.HMF10|Node81/87.6/47	28	LUG	A20.HMF10|Node81/87.6/47	A20.HMF10	 96-106|periderm
A20.HMF10|Node84/84.6/85	28	LUG	A20.HMF10|Node84/84.6/85	A20.HMF10	 96-106|periderm
A20.HMF10|Node90/0/18	28	LUG	A20.HMF10|Node90/0/18	A20.HMF10	108-118|taste epithelium
A20.HMF10|Node102/93.2/95	33	LUG	A20.HMF10|Node102/93.2/95	A20.HMF10	120|erythrocytes
A20.HMF10|Node275/77.2/97	10	LUG	A20.HMF10|Node275/77.2/97	A20.HMF10	  5-6|blastula
A20.HMF10|Node277/87.2/97	10	LUG	A20.HMF10|Node277/87.2/97	A20.HMF10	 84-94|periderm
A20.HMF10|Node268/92.7/100	10	LUG	A20.HMF10|Node268/92.7/100	A20.HMF10	120|lateral line primordium
A20.HMF10|Node279/95.3/100	33	LUG	A20.HMF10|Node279/95.3/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node130/80.4/91	22	LUG	A20.HMF10|Node130/80.4/91	A20.HMF10	  3-4|blastula
A20.HMF10|Node131/76.5/92	22	LUG	A20.HMF10|Node131/76.5/92	A20.HMF10	 14-21|progenitors
A20.HMF10|Node134/82.2/82	33	LUG	A20.HMF10|Node134/82.2/82	A20.HMF10	120|erythrocytes
A20.HMF10|Node135/74.7/75	33	LUG	A20.HMF10|Node135/74.7/75	A20.HMF10	120|erythrocytes
A20.HMF10|Node136/93.1/100	33	LUG	A20.HMF10|Node136/93.1/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node139/85.6/100	33	LUG	A20.HMF10|Node139/85.6/100	A20.HMF10	120|erythrocytes
A20.HMF10|Node121/0/17	27	LUG	A20.HMF10|Node121/0/17	A20.HMF10	 96-106|periderm
A20.HMF10|Node127/85.6/100	27	LUG	A20.HMF10|Node127/85.6/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node177/90.4/94	29	LUG	A20.HMF10|Node177/90.4/94	A20.HMF10	108-118|periderm
A20.HMF10|Node184/95.7/100	10	LUG	A20.HMF10|Node184/95.7/100	A20.HMF10	120|lateral line primordium
A20.HMF10|Node181/91.6/41	27	LUG	A20.HMF10|Node181/91.6/41	A20.HMF10	 96-106|periderm
A20.HMF10|Node186/0/41	30	LUG	A20.HMF10|Node186/0/41	A20.HMF10	 84-94|photoreceptors
A20.HMF10|Node171/0/25	27	LUG	A20.HMF10|Node171/0/25	A20.HMF10	 96-106|periderm
A20.HMF10|Node161/71.3/95	2	LUG	A20.HMF10|Node161/71.3/95	A20.HMF10	 14-21|epidermis
A20.HMF10|Node217/95.3/100	22	LUG	A20.HMF10|Node217/95.3/100	A20.HMF10	  3-4|blastula
A20.HMF10|Node219/85.2/100	4	LUG	A20.HMF10|Node219/85.2/100	A20.HMF10	 14-21|presomitic mesoderm
A20.HMF10|Node215/96.7/100	14	LUG	A20.HMF10|Node215/96.7/100	A20.HMF10	 96-106|photoreceptors
A20.HMF10|Node203/92.8/99	33	LUG	A20.HMF10|Node203/92.8/99	A20.HMF10	120|erythrocytes
A20.HMF10|Node194/57.5/95	27	LUG	A20.HMF10|Node194/57.5/95	A20.HMF10	108-118|periderm
A20.HMF10|Node196/90.8/99	27	LUG	A20.HMF10|Node196/90.8/99	A20.HMF10	 96-106|periderm
A20.HMF10|Node197/37.6/100	27	LUG	A20.HMF10|Node197/37.6/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node200/89.4/100	27	LUG	A20.HMF10|Node200/89.4/100	A20.HMF10	 96-106|periderm
A20.HMF10|Node202/87/100	24	LUG	A20.HMF10|Node202/87/100	A20.HMF10	 96-106|pneumatic duct
A20.HMF10|Node204/86.8/45	33	LUG	A20.HMF10|Node204/86.8/45	A20.HMF10	120|erythrocytes
A20.HMF10|Node259/89.5/94	22	LUG	A20.HMF10|Node259/89.5/94	A20.HMF10	120|mesenchyme
A20.HMF10|Node260/90.3/100	22	LUG	A20.HMF10|Node260/90.3/100	A20.HMF10	120|mesenchyme
A20.HMF10|Node253/0/84	30	LUG	A20.HMF10|Node253/0/84	A20.HMF10	120|photoreceptors
A20.HMF10|Node254/91.4/99	6	LUG	A20.HMF10|Node254/91.4/99	A20.HMF10	 84-94|facial mesenchyme
A20.HMF10|Node255/96.1/100	6	LUG	A20.HMF10|Node255/96.1/100	A20.HMF10	 84-94|facial mesenchyme
A20.HMF10|Node340/79.3/100	27	LUG	A20.HMF10|Node340/79.3/100	A20.HMF10	 84-94|periderm
A20.HMF10|Node330/94.2/100	28	LUG	A20.HMF10|Node330/94.2/100	A20.HMF10	 84-94|periderm
A20.HMF10|Node335/91/99	28	LUG	A20.HMF10|Node335/91/99	A20.HMF10	 96-106|periderm
A20.HMF10|Node48/85.4/100	16	LUG	A20.HMF10|Node48/85.4/100	A20.HMF10	 84-94|intestine
A20.HMF10|Node36/24.8/99	2	LUG	A20.HMF10|Node36/24.8/99	A20.HMF10	 36-46|epidermis
A20.HMF10|Node38/0/100	2	LUG	A20.HMF10|Node38/0/100	A20.HMF10	 36-46|epidermis
